Id	Name
C0013537	Eclampsia
C0013568	Ecthyma
C0013570	Ecthyma, Contagious
C0013575	Ectodermal Dysplasia
C0013581	Ectopia Lentis
C0013589	Ectromelia
C0013592	Ectropion
C0013595	Eczema
C0013604	Edema
C0013608	Edema, Cardiac
C0013691	Chylous effusion
C0013720	Ehlers-Danlos Syndrome
C0013743	Eisenmenger Complex
C0013882	Elephantiasis
C0013884	Filarial Elephantiases
C0013902	Elliptocytosis, Hereditary
C0013903	Ellis-Van Creveld Syndrome
C0013911	Emaciation
C0013922	Embolism
C0013927	Embolism, Amniotic Fluid
C0013930	Embolism, Tumor
C0013937	Embryo Resorption
C0013949	Embryopathies
C0013985	Emotional Disturbances
C0013990	Pathological accumulation of air in tissues
C0014008	Empty Sella Syndrome
C0014009	Empyema
C0014013	Empyema, Pleural
C0014038	Encephalitis
C0014040	Encephalitis Lethargica
C0014057	Japanese Encephalitis
C0014059	Encephalomyelitis, Acute Disseminated
C0014060	Encephalitis, St. Louis
C0014061	Tick-Borne Encephalitis
C0014065	Congenital cerebral hernia
C0014067	Occipital Encephalocele
C0014068	Encephalomalacia
C0014070	Encephalomyelitis
C0014072	Experimental Autoimmune Encephalomyelitis
C0014077	Leukoencephalitis, Acute Hemorrhagic
C0014078	Venezuelan equine encephalomyelitis
C0014084	Enchondromatosis
C0014116	Endocardial Cushion Defects
C0014117	Endocardial Fibroelastosis
C0014118	Endocarditis
C0014121	Bacterial Endocarditis
C0014122	Subacute Bacterial Endocarditis
C0014126	Endocervical polyp
C0014127	Endocervicitis
C0014130	Endocrine System Diseases
C0014132	Endocrine Gland Neoplasms
C0014145	Yolk Sac Tumor
C0014170	Endometrial Neoplasms
C0014173	Endometrial Hyperplasia
C0014175	Endometriosis
C0014179	Endometritis
C0014236	Endophthalmitis
C0014306	Enophthalmos
C0014324	Entamoebiasis
C0014335	Enteritis
C0014347	Enterobacteriaceae Infections
C0014356	Enterocolitis
C0014371	Enterotoxemia
C0014378	Enterovirus Infections
C0014390	Entropion
C0014394	Enuresis
C0014457	Eosinophilia
C0014458	Eosinophilia, Tropical
C0014474	Ependymoma
C0014476	Eperythrozoonosis
C0014493	Epidemic keratoconjunctivitis
C0014511	Epithelial cyst
C0014518	Toxic Epidermal Necrolysis
C0014522	Epidermodysplasia Verruciformis
C0014527	Epidermolysis Bullosa
C0014534	Epididymitis
C0014536	Epidural Neoplasms
C0014541	Epiglottitis
C0014544	Epilepsy
C0014547	Epilepsies, Partial
C0014548	Epilepsy, Generalized
C0014549	Tonic-Clonic Epilepsy
C0014550	Myoclonic Epilepsy
C0014553	Absence Epilepsy
C0014556	Epilepsy, Temporal Lobe
C0014558	Uncinate Epilepsy
C0014571	Epiphyses, Slipped
C0014574	Epiphysitis
C0014583	Episcleritis
C0014588	Epispadias
C0014591	Epistaxis
C0014599	Epithelial hyperplasia
C0014647	Giant Cell Epulis
C0014670	Equinus Deformity
C0014733	Erysipelas
C0014736	Erysipelothrix infection
C0014740	Erythema Chronicum Migrans
C0014742	Erythema Multiforme
C0014743	Erythema Nodosum
C0014761	Erythroblastosis, Fetal
C0014772	Red Blood Cell Count measurement
C0014799	Erythroderma, Maculopapular
C0014800	Erythroid hyperplasia
C0014804	Erythromelalgia
C0014805	Primary Erythermalgia
C0014818	Erythroplasia
C0014836	Escherichia coli Infections
C0014848	Esophageal Achalasia
C0014849	Esophageal and Gastric Varices
C0014850	Esophageal Atresia
C0014852	Esophageal Diseases
C0014854	Esophageal diverticulum
C0014856	Esophageal Fistula
C0014858	Esophageal motility disorders
C0014859	Esophageal Neoplasms
C0014863	Esophageal spasm
C0014866	Esophageal Stenosis
C0014867	Esophageal Varices
C0014868	Esophagitis
C0014869	Peptic Esophagitis
C0014877	Esotropia
C0015190	Euthyroid Sick Syndromes
C0015230	Exanthema
C0015231	Exanthema Subitum
C0015260	Exercise stress test
C0015263	Bronchospasm, Exercise-Induced
C0015269	Exhibitionism
C0015300	Exophthalmos
C0015302	External exotoses
C0015306	Hereditary Multiple Exostoses
C0015310	Exotropia
C0015338	Exstrophy
C0015366	Extramedullary hematopoiesis of spleen
C0015371	Extrapyramidal Disorders
C0015378	Extravasation of Contrast Media
C0015382	Extraversion (Psychology)
C0015393	Eye Abnormalities
C0015396	Eye Color
C0015397	Disorder of eye
C0015398	Eye Diseases, Hereditary
C0015403	Eye Infection
C0015404	Eye Infections, Bacterial
C0015405	Fungal eye infections
C0015411	Eye Manifestations
C0015414	Eye Neoplasms
C0015423	Eyelid Diseases
C0015424	Eyelid Neoplasms
C0015456	Facial Dermatoses
C0015458	Facial Hemiatrophy
C0015461	Facial Neoplasms
C0015464	Facial Nerve Diseases
C0015468	Facial Pain
C0015469	Facial paralysis
C0015499	Hereditary Factor V Deficiency
C0015503	Factor VII Deficiency
C0015519	Factor X Deficiency
C0015523	Hereditary Factor XI Deficiency
C0015526	Factor XII Deficiency
C0015530	Hereditary Factor XIII Deficiency
C0015544	Failure to Thrive
C0015558	Fallopian Tube Neoplasms
C0015624	Fanconi Syndrome
C0015625	Fanconi Anemia
C0015634	Farmer's Lung
C0015644	Muscular fasciculation
C0015645	Fasciitis
C0015652	Fascioliasis
C0015672	Fatigue
C0015674	Chronic Fatigue Syndrome
C0015695	Fatty Liver
C0015696	Fatty Liver, Alcoholic
C0015697	Arterial Fatty Streak
C0015702	Favism
C0015704	Favre-Racouchot Syndrome
C0015708	Fazio-Londe Syndrome
C0015732	Fecal Incontinence
C0015745	Feeding behaviors
C0015773	Felty Syndrome
C0015814	Femur Head Necrosis
C0015826	Fenestration (morphologic abnormality)
C0015923	Fetal Alcohol Syndrome
C0015929	Fetal Diseases
C0015930	Fetal Distress
C0015934	Fetal Growth Retardation
C0015938	Fetal Macrosomia
C0015944	Fetal Membranes, Premature Rupture
C0015951	Fetal Resorption
C0015967	Fever
C0015974	Periodic fever
C0016024	Fibroadenosis
C0016033	Nonproliferative fibrocystic disease
C0016034	Breast Fibrocystic Disease
C0016037	Fibrodysplasia Ossificans Progressiva
C0016038	Fibroelastosis
C0016045	fibroma
C0016048	Fibromatosis
C0016049	Fibromatosis, Gingival
C0016052	Fibromuscular Dysplasia
C0016053	Fibromyalgia
C0016057	Fibrosarcoma
C0016059	Fibrosis
C0016063	Osteitis Fibrosa Disseminata
C0016064	Fibrous Dysplasia, Monostotic
C0016065	Polyostotic fibrous dysplasia
C0016085	Filariasis
C0016167	Anal Fissure
C0016169	pathologic fistula
C0016199	Flank Pain
C0016202	Flatfoot
C0016204	Flatulence
C0016242	Vitreous floaters
C0016325	Fluoride Poisoning
C0016382	Flushing
C0016395	Focal Dermal Hypoplasia
C0016397	Focal Infection
C0016399	Epilepsy, Partial, Motor
C0016412	Folic Acid Deficiency
C0016427	Follicular cyst
C0016436	Folliculitis
C0016470	Food Allergy
C0016479	Food Poisoning
C0016506	Foot Deformities
C0016508	Congenital Foot Deformity
C0016510	Foot Diseases
C0016512	Foot pain
C0016514	Foot-and-Mouth Disease
C0016522	Foramen Ovale, Patent
C0016529	Forced expiratory volume function
C0016579	Formication
C0016629	Fowlpox
C0016663	Pathological fracture
C0016667	Fragile X Syndrome
C0016689	Freckles
C0016696	Freemartin
C0016697	Freemartinism
C0016719	Friedreich Ataxia
C0016722	Frigidity
C0016724	Froehlich's Syndrome
C0016751	Hereditary fructose intolerance syndrome
C0016756	Fructose-1,6-Diphosphatase Deficiency
C0016781	Fuchs Endothelial Dystrophy
C0016782	Fuchs' heterochromic cyclitis
C0016788	Fucosidase Deficiency Disease
C0016807	Functional disorder of intestine
C0016842	Congenital pectus excavatum
C0016867	Furunculosis
C0016873	Fused Teeth
C0016952	Galactosemias
C0016977	Gall Bladder Diseases
C0016978	gallbladder neoplasm
C0016995	Gambling
C0017075	Ganglioneuroma
C0017083	Gangliosidoses
C0017086	Gangrene
C0017097	Gardner Syndrome
C0017105	Gas Gangrene
C0017128	Gastric Fistula
C0017145	Gastric Varix
C0017150	Gastrinoma
C0017152	Gastritis
C0017154	Gastritis, Atrophic
C0017155	Gastritis, Hypertrophic
C0017160	Gastroenteritis
C0017162	Gastroenteritis, Transmissible, of Swine
C0017168	Gastroesophageal reflux disease
C0017178	Gastrointestinal Diseases
C0017181	Gastrointestinal Hemorrhage
C0017185	Gastrointestinal Neoplasms
C0017205	Gaucher Disease
C0017250	Psychosexual identity disorder
C0017332	Generalized Nonconvulsive Seizure Disorder
C0017409	Herpes Zoster Oticus
C0017411	Female Genital Diseases
C0017412	Genital Diseases, Male
C0017416	Genital Neoplasms, Female
C0017494	Gerstmann Syndrome
C0017495	Gerstmann-Straussler-Scheinker Disease
C0017525	Giant Cell Tumors
C0017531	Angiolymphoid hyperplasia
C0017536	Giardiasis
C0017547	Gigantism
C0017551	Gilbert Disease (disorder)
C0017563	Gingival Diseases
C0017565	Gingival Hemorrhage
C0017566	Gingival Hyperplasia
C0017567	Gingival Hypertrophy
C0017570	Gingival Neoplasms
C0017572	Gingival Recession
C0017574	Gingivitis
C0017575	Necrotizing Ulcerative Gingivitis
C0017577	Chronic desquamative gingivitis
C0017601	Glaucoma
C0017605	Angle Closure Glaucoma
C0017606	Primary angle-closure glaucoma
C0017609	Glaucoma, Neovascular
C0017612	Glaucoma, Open-Angle
C0017614	Glaucoma, Suspect
C0017636	Glioblastoma
C0017638	Glioma
C0017639	Gliosis
C0017650	Globus Hystericus
C0017653	Glomus Tumor
C0017654	Glomerular Filtration Rate
C0017657	Glomerulitis (disorder)
C0017658	Glomerulonephritis
C0017661	IGA Glomerulonephritis
C0017662	Glomerulonephritis, Membranoproliferative
C0017665	Membranous glomerulonephritis
C0017667	Nodular glomerulosclerosis
C0017668	Focal glomerulosclerosis
C0017671	Glomus Jugulare Tumor
C0017672	Glossalgia
C0017675	Glossitis
C0017677	Glossitis, Benign Migratory
C0017689	Glucagonoma
C0017741	Glucose tolerance test
C0017919	Glycogen Storage Disease
C0017920	Glycogen Storage Disease Type I
C0017921	Glycogen storage disease type II
C0017922	Glycogen Storage Disease Type III
C0017923	Glycogen Storage Disease Type IV
C0017924	Glycogen Storage Disease Type V
C0017925	Glycogen Storage Disease Type VI
C0017926	Glycogen Storage Disease Type VII
C0017927	Glycogen Storage Disease Type VIII
C0017979	Glycosuria
C0017980	Glycosuria, Renal
C0018013	Gnathostomiasis
C0018021	Goiter
C0018022	Endemic goiter
C0018023	Nodular Goiter
C0018036	Hypertension, Goldblatt
C0018050	Gonadal Disorders
C0018051	Gonadal Dysgenesis
C0018054	Gonadal Dysgenesis, 46,XY
C0018055	Gonadal Dysgenesis, Mixed
C0018078	Gonococcal urethritis
C0018081	Gonorrhea
C0018099	Gout
C0018121	Gradenigo Syndrome
C0018128	Graft Occlusion, Vascular
C0018129	Graft Rejection
C0018133	Graft-vs-Host Disease
C0018179	Granular Dystrophy, Corneal
C0018188	Granuloma
C0018193	Granuloma, Foreign-Body
C0018194	Giant Cell Granuloma
C0018196	Granuloma, Laryngeal
C0018197	Granuloma, Lethal Midline
C0018199	Granuloma, Plasma Cell
C0018200	Granuloma, Respiratory Tract
C0018202	Granulomatous Angiitis
C0018203	Chronic granulomatous disease
C0018204	Granulomatous prostatitis
C0018206	granulosa cell tumor
C0018213	Graves Disease
C0018245	Groenouw's Dystrophies
C0018273	Growth Disorders
C0018378	Guillain-Barre Syndrome
C0018413	Gynandroblastoma
C0018418	Gynecomastia
C0018425	Gyrate Atrophy
C0018482	Haemophilus Infections
C0018498	Hair Color
C0018500	Hair Diseases
C0018520	Halitosis
C0018522	Hallermann's Syndrome
C0018523	Hallervorden-Spatz Syndrome
C0018524	Hallucinations
C0018536	Hallux Valgus
C0018552	Hamartoma
C0018553	Hamartoma Syndrome, Multiple
C0018564	Hand deformities
C0018566	Congenital Hand Deformities
C0018572	Hand, Foot and Mouth Disease
C0018598	Melanoma, Harding-Passey
C0018609	Hartnup Disease
C0018614	Hashish Abuse
C0018621	Hay fever
C0018671	Head and Neck Neoplasms
C0018672	Head Banging
C0018675	Head Neoplasms
C0018681	Headache
C0018775	Hearing Loss, Bilateral
C0018776	Hearing Loss, Central
C0018777	Conductive hearing loss
C0018780	Hearing Loss, High-Frequency
C0018781	Noise-induced hearing loss
C0018784	Sensorineural Hearing Loss (disorder)
C0018790	Cardiac Arrest
C0018794	Heart Block
C0018798	Congenital Heart Defects
C0018799	Heart Diseases
C0018800	Cardiomegaly
C0018801	Heart failure
C0018802	Congestive heart failure
C0018803	Heart Function Tests
C0018808	Heart murmur
C0018809	Heart Neoplasm
C0018810	heart rate
C0018813	Myocardial rupture
C0018814	Heart Rupture, Post-Infarction
C0018816	Heart Septal Defects
C0018817	Atrial Septal Defects
C0018818	Ventricular Septal Defects
C0018824	Heart valve disease
C0018834	Heartburn
C0018835	Heartwater Disease
C0018852	Heavy Chain Disease
C0018854	gamma-Chain Disease
C0018862	Heberden node
C0018889	Helminthiasis
C0018915	Hemangioendothelioma
C0018916	Hemangioma
C0018920	Hemangioma, Cavernous
C0018922	hemangiopericytoma
C0018923	Hemangiosarcoma
C0018924	Hemarthrosis
C0018926	Hematemesis
C0018932	Hematochezia
C0018935	Hematocrit procedure
C0018939	Hematological Disease
C0018944	Hematoma
C0018946	Hematoma, Subdural
C0018949	Hematomyelia
C0018952	Extramedullary Hematopoiesis Function
C0018965	Hematuria
C0018975	Hemeralopia
C0018979	Hemianopsia
C0018984	Hemicrania migraine
C0018987	Hemimelia
C0018989	Hemiparesis
C0018991	Hemiplegia
C0018995	Hemochromatosis
C0019021	Hemoglobin C Disease
C0019025	Hemoglobin F Disease
C0019029	Hemoglobin concentration result
C0019034	Hemoglobin SC Disease
C0019045	Hemoglobinopathies
C0019048	Hemoglobinuria
C0019050	Hemoglobinuria, Paroxysmal
C0019054	Hemolysis (disorder)
C0019061	Hemolytic-Uremic Syndrome
C0019064	Hemopericardium
C0019065	Hemoperitoneum
C0019068	Reactive Hemophagocytic Syndrome
C0019069	Hemophilia A
C0019079	Hemoptysis
C0019080	Hemorrhage
C0019087	Hemorrhagic Disorders
C0019096	Hemorrhagic Fever, American
C0019097	Hemorrhagic Fever, Argentinian
C0019099	Hemorrhagic Fever, Crimean
C0019100	Severe Dengue
C0019101	Hemorrhagic Fever with Renal Syndrome
C0019104	Hemorrhagic Fevers, Viral
C0019112	Hemorrhoids
C0019114	Hemosiderosis
C0019123	Hemothorax
C0019147	Hepatic Coma
C0019151	Hepatic Encephalopathy
C0019154	Hepatic Vein Thrombosis
C0019156	Hepatic Veno-Occlusive Disease
C0019158	Hepatitis
C0019159	Hepatitis A
C0019163	Hepatitis B
C0019187	Hepatitis, Alcoholic
C0019188	Hepatitis, Animal
C0019189	Hepatitis, Chronic
C0019193	Hepatitis, Toxic
C0019195	Hepatitis, Viral, Human
C0019196	Hepatitis C
C0019202	Hepatolenticular Degeneration
C0019207	Hepatoma, Morris
C0019208	Hepatoma, Novikoff
C0019209	Hepatomegaly
C0019212	Hepatorenal Syndrome
C0019214	Hepatosplenomegaly
C0019243	Angioedemas, Hereditary
C0019250	Hereditary factor I deficiency disease
C0019269	Hermaphroditism
C0019270	Hernia
C0019284	Diaphragmatic Hernia
C0019288	Hernia, Femoral
C0019294	Hernia, Inguinal
C0019295	Inguinal Hernia, Direct
C0019296	Inguinal Hernia, Indirect
C0019322	Umbilical hernia
C0019326	Ventral Hernia
C0019337	Heroin Dependence
C0019338	Herpangina
C0019340	Herpes NOS
C0019342	Genital Herpes
C0019343	Pemphigoid Gestationis
C0019345	Herpes Labialis
C0019348	Herpes Simplex Infections
C0019357	Keratitis, Herpetic
C0019360	Herpes zoster disease
C0019364	Herpes Zoster Ophthalmicus
C0019372	Herpesviridae Infections
C0019385	Herpetic meningoencephalitis
C0019489	Deficiency, Hexosediphosphatase
C0019522	Adenoma, Sweat Gland
C0019553	Hip Contracture
C0019555	Hip Dislocation, Congenital
C0019559	Hip joint pain
C0019562	Von Hippel-Lindau Syndrome
C0019569	Hirschsprung Disease
C0019572	Hirsutism
C0019613	Histiocytic Disorders, Malignant
C0019618	Histiocytosis
C0019621	Histiocytosis, Langerhans-Cell
C0019623	Malignant histiocytosis
C0019624	Histiocytosis, Non-Langerhans-Cell
C0019625	Sinus histiocytosis
C0019640	Histomoniasis
C0019655	Histoplasmosis
C0019693	HIV Infections
C0019699	HIV Seropositivity
C0019816	Hereditary, Type VII, Motor and Sensory Neuropathy
C0019825	Hoarseness
C0019829	Hodgkin Disease
C0019880	Homocystinuria
C0019911	Hookworm Infections
C0019937	Horner Syndrome
C0020039	Hostility
C0020058	Howell-Jolly Bodies
C0020071	Hereditary Sensory Autonomic Neuropathy, Type 1
C0020072	Hereditary Sensory Autonomic Neuropathy, Type 2
C0020074	HSAN Type IV
C0020075	Hereditary Sensory Autonomic Neuropathy, Type 5
C0020097	HTLV-I Infections
C0020102	HTLV-II Infections
C0020175	Hunger
C0020179	Huntington Disease
C0020192	Hyaline Membrane Disease
C0020217	Hydatidiform Mole
C0020224	Polyhydramnios
C0020225	Hydranencephaly
C0020241	Hydroa Vacciniforme
C0020255	Hydrocephalus
C0020256	Congenital Hydrocephalus
C0020258	Hydrocephalus, Normal Pressure
C0020295	Hydronephrosis
C0020302	Hydrophthalmos
C0020305	Hydrops Fetalis
C0020312	Hydrothorax
C0020413	Hymenolepiasis
C0020428	Hyperaldosteronism
C0020429	Hyperalgesia
C0020433	Hyperbilirubinemia
C0020435	Hyperbilirubinemia, Hereditary
C0020437	Hypercalcemia
C0020438	Hypercalciuria
C0020440	Hypercapnia
C0020441	Hypercementosis
C0020443	Hypercholesterolemia
C0020445	Hypercholesterolemia, Familial
C0020449	Hyperdistention
C0020450	Hyperemesis Gravidarum
C0020452	Hyperemia
C0020453	Hyperesthesia
C0020455	Hypergammaglobulinemia
C0020456	Hyperglycemia
C0020458	Hyperhidrosis disorder
C0020459	Hyperinsulinism
C0020461	Hyperkalemia
C0020473	Hyperlipidemia
C0020474	Hyperlipidemia, Familial Combined
C0020476	Hyperlipoproteinemias
C0020479	Hyperlipoproteinemia Type III
C0020480	Hyperlipoproteinemia Type IV
C0020481	Hyperlipoproteinemia Type V
C0020488	Hypernatremia
C0020490	Hyperopia
C0020492	Hyperostosis
C0020494	Hyperostosis Frontalis Interna
C0020496	Hyperostosis of skull
C0020497	Cortical Congenital Hyperostosis
C0020498	Hyperostosis, Diffuse Idiopathic Skeletal
C0020500	Hyperoxaluria
C0020501	Primary Hyperoxaluria
C0020502	Hyperparathyroidism
C0020503	Hyperparathyroidism, Secondary
C0020505	Hyperphagia
C0020507	Hyperplasia
C0020514	Hyperprolactinemia
C0020517	Hypersensitivity
C0020522	Delayed Hypersensitivity
C0020523	Immediate hypersensitivity
C0020524	Disorders of Excessive Somnolence
C0020529	Hypersomnia with Periodic Respiration
C0020532	Hypersplenism
C0020534	Orbital separation excessive
C0020538	Hypertensive disease
C0020540	Malignant Hypertension
C0020541	Portal Hypertension
C0020542	Pulmonary Hypertension
C0020544	Renal hypertension
C0020545	Hypertension, Renovascular
C0020546	Hypertensive crisis
C0020550	Hyperthyroidism
C0020551	Hyperthyroxinemia
C0020555	Hypertrichosis
C0020557	Hypertriglyceridemia
C0020564	Hypertrophy
C0020575	Hypertropia
C0020578	Hyperventilation
C0020580	Hypesthesia
C0020581	Hyphema
C0020594	Hypoactive Sexual Desire Disorder
C0020595	Hypoaldosteronism
